2025 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:31496 Phase:FinalResults Generated:2025-06-16T10:38:43 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,7507,Safety Bay,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,289,1.48
WA,235,Brand,7507,Safety Bay,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,215,7.23
WA,235,Brand,7507,Safety Bay,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,730,-4.68
WA,235,Brand,7507,Safety Bay,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,147,8.52
WA,235,Brand,7507,Safety Bay,41216,MOODY,Claire,5,N,N,LP,Liberal,344,-1.7
WA,235,Brand,7507,Safety Bay,999,Informal,Informal,999,N,N,,Informal,79,-1.17
WA,235,Brand,7508,Safety Bay Central,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,174,2.81
WA,235,Brand,7508,Safety Bay Central,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,168,10.33
WA,235,Brand,7508,Safety Bay Central,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,384,-11.49
WA,235,Brand,7508,Safety Bay Central,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,137,12.62
WA,235,Brand,7508,Safety Bay Central,41216,MOODY,Claire,5,N,N,LP,Liberal,223,-1.81
WA,235,Brand,7508,Safety Bay Central,999,Informal,Informal,999,N,N,,Informal,54,-2.92
WA,235,Brand,108427,Special Hospital Team 1,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,18,1.28
WA,235,Brand,108427,Special Hospital Team 1,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,9,0.34
WA,235,Brand,108427,Special Hospital Team 1,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,94,1.43
WA,235,Brand,108427,Special Hospital Team 1,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,8,4.49
WA,235,Brand,108427,Special Hospital Team 1,41216,MOODY,Claire,5,N,N,LP,Liberal,49,2.36
WA,235,Brand,108427,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,16,3.74
WA,235,Brand,109038,Special Hospital Team 2,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,15,-0.72
WA,235,Brand,109038,Special Hospital Team 2,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,8,-0.4
WA,235,Brand,109038,Special Hospital Team 2,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,103,4.3
WA,235,Brand,109038,Special Hospital Team 2,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,9,4.86
WA,235,Brand,109038,Special Hospital Team 2,41216,MOODY,Claire,5,N,N,LP,Liberal,50,1.86
WA,235,Brand,109038,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,11,1.1
WA,235,Brand,11895,Waikiki,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,219,1.63
WA,235,Brand,11895,Waikiki,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,199,10.02
WA,235,Brand,11895,Waikiki,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,552,-8.73
WA,235,Brand,11895,Waikiki,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,117,8.57
WA,235,Brand,11895,Waikiki,41216,MOODY,Claire,5,N,N,LP,Liberal,279,0.84
WA,235,Brand,11895,Waikiki,999,Informal,Informal,999,N,N,,Informal,45,-3.14
WA,235,Brand,34337,Waikiki East,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,196,5.26
WA,235,Brand,34337,Waikiki East,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,206,11.8
WA,235,Brand,34337,Waikiki East,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,477,-16.09
WA,235,Brand,34337,Waikiki East,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,152,12.26
WA,235,Brand,34337,Waikiki East,41216,MOODY,Claire,5,N,N,LP,Liberal,209,0.43
WA,235,Brand,34337,Waikiki East,999,Informal,Informal,999,N,N,,Informal,46,-4.76
WA,235,Brand,46575,Wandi,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,277,3.48
WA,235,Brand,46575,Wandi,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,154,5.82
WA,235,Brand,46575,Wandi,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,656,-1.42
WA,235,Brand,46575,Wandi,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,82,5.31
WA,235,Brand,46575,Wandi,41216,MOODY,Claire,5,N,N,LP,Liberal,375,-5.32
WA,235,Brand,46575,Wandi,999,Informal,Informal,999,N,N,,Informal,46,-2.5
WA,235,Brand,7511,Warnbro,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,124,3.45
WA,235,Brand,7511,Warnbro,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,129,9.11
WA,235,Brand,7511,Warnbro,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,289,-10.89
WA,235,Brand,7511,Warnbro,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,84,10.34
WA,235,Brand,7511,Warnbro,41216,MOODY,Claire,5,N,N,LP,Liberal,186,0.48
WA,235,Brand,7511,Warnbro,999,Informal,Informal,999,N,N,,Informal,47,-2.49
WA,235,Brand,31474,Warnbro East,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,180,5.2
WA,235,Brand,31474,Warnbro East,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,139,6.89
WA,235,Brand,31474,Warnbro East,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,461,-13.39
WA,235,Brand,31474,Warnbro East,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,147,13.92
WA,235,Brand,31474,Warnbro East,41216,MOODY,Claire,5,N,N,LP,Liberal,129,0.76
WA,235,Brand,31474,Warnbro East,999,Informal,Informal,999,N,N,,Informal,38,-4.74
WA,235,Brand,83316,Warnbro North,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,123,5.36
WA,235,Brand,83316,Warnbro North,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,108,7.99
WA,235,Brand,83316,Warnbro North,41243,KING,Madeleine,3,Y,Y,ALP,Australian Labor Party,223,-11.06
WA,235,Brand,83316,Warnbro North,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,91,13.79
WA,235,Brand,83316,Warnbro North,41216,MOODY,Claire,5,N,N,LP,Liberal,115,-2.01
