year,representative_rank,district,state,representative_score,gerrymander_index,shape_irregularity,packing_signal,quota_deviation_pct,tpp_alp_pct,tpp_margin_pct,tpp_swing,enrolment,turnout,turnout_pct,booth_tpp_stddev,booth_tpp_range,booth_count,mapped_booth_count,effective_parties,top_primary_party,top_primary_pct,primary_gap_pct,vote_type_skew,polsby_popper,reock,convex_hull_ratio,components,area_sqkm,perimeter_km,num_ccds
2022,118,Franklin,TAS,41.4,58.6,90.6,13.0,0.16,63.7,27.4,-1.49,80243,74955,93.41,4.71,28.76,51,51,4.485,ALP,34.88,9.47,7.94,0.023,0.3419,0.6116,196,6393.886,1870.631,272
2022,119,Petrie,QLD,40.5,59.5,70.0,2.5,6.96,45.56,8.88,-3.96,124827,110426,88.46,4.29,32.52,46,45,3.578,LNP,41.95,13.0,7.16,0.2227,0.3204,0.6169,1,152.237,92.684,395
2022,120,Mayo,SA,40.2,59.8,94.2,5.6,2.84,51.59,3.18,-4.13,130646,122390,93.68,6.6,39.47,83,83,4.935,XEN,29.82,4.16,6.13,0.1116,0.1737,0.4933,30,9134.383,1014.358,421
2022,121,Dawson,QLD,39.8,60.2,55.7,39.0,5.42,39.58,20.84,-4.19,110384,96574,87.49,6.53,78.57,45,45,3.922,LNP,41.53,18.08,4.97,0.2747,0.2036,0.7967,1,67604.389,1758.615,429
2022,122,Hindmarsh,SA,39.8,60.2,77.2,41.1,1.25,58.95,17.9,-2.41,128627,117029,90.98,7.92,35.2,61,61,3.615,ALP,39.77,8.95,3.8,0.1462,0.2587,0.7785,4,122.46,102.598,394
2022,123,Richmond,NSW,39.5,60.5,73.2,40.1,1.98,58.23,16.46,-4.15,118638,107208,90.37,8.55,80.11,66,65,5.272,ALP,26.8,3.28,4.23,0.2357,0.3661,0.7249,9,2147.827,338.389,416
2022,124,Macnamara,VIC,39.4,60.6,69.3,56.2,0.61,62.25,24.5,-7.34,110603,96333,87.1,7.56,32.75,41,41,3.884,ALP,30.68,2.04,7.9,0.2476,0.247,0.6333,1,40.212,45.175,368
2022,125,Longman,QLD,39.3,60.7,65.0,7.0,10.53,46.92,6.16,-0.2,129001,113742,88.17,5.98,23.32,42,41,4.156,LNP,36.27,6.35,12.27,0.1731,0.4253,0.607,1,1287.451,305.676,351
2022,126,Moncrieff,QLD,39.0,61.0,56.7,34.9,5.0,38.81,22.38,-4.17,122546,104198,85.03,6.09,35.51,43,42,3.973,LNP,43.29,23.68,8.73,0.3181,0.3532,0.6993,1,103.656,63.988,393
2022,127,Lyons,TAS,38.9,61.1,84.1,3.2,5.97,50.92,1.84,4.26,85166,78270,91.9,8.43,44.01,80,80,4.443,LP,34.87,7.67,6.32,0.069,0.4043,0.6485,264,31923.904,2411.548,318
2022,128,Wright,QLD,37.8,62.2,55.6,44.4,6.07,39.11,21.78,-3.69,123792,109666,88.59,6.71,38.84,74,74,3.914,LNP,41.72,21.07,5.45,0.1766,0.398,0.7843,1,7588.874,734.863,396
2022,129,Cooper,VIC,36.3,63.7,57.9,62.6,2.4,75.46,50.92,0.75,108610,97919,90.16,6.41,31.87,47,47,3.905,ALP,39.58,13.38,4.26,0.2316,0.4152,0.7213,1,59.384,56.761,341
2022,130,Canberra,ACT,35.9,64.1,56.0,69.2,2.48,72.46,44.92,-5.38,102078,93990,92.08,6.86,30.26,44,43,3.307,ALP,44.08,19.83,6.9,0.3001,0.334,0.7546,1,312.373,114.36,361
2022,131,Fairfax,QLD,35.7,64.3,76.2,10.7,5.64,41.05,17.9,-4.49,123296,109725,88.99,4.99,30.62,42,42,4.002,LNP,42.43,21.77,6.52,0.2023,0.3713,0.6685,2,1005.785,249.96,340
2022,132,Maranoa,QLD,35.5,64.5,50.7,56.1,6.6,27.88,44.24,-3.3,109005,96349,88.39,6.31,39.47,109,109,2.944,LNP,54.37,39.59,9.0,0.2366,0.3952,0.793,1,731278.171,6231.619,458
2022,133,Forrest,WA,35.3,64.7,90.4,12.3,4.34,45.71,8.58,-10.29,113008,100324,88.78,6.13,41.98,61,61,3.87,LP,40.87,14.87,6.13,0.1692,0.2842,0.5946,125,8025.902,772.088,381
2022,134,Blair,QLD,35.1,64.9,69.1,20.4,8.27,55.23,10.46,-4.02,126366,110079,87.11,7.37,38.0,57,57,4.635,ALP,33.15,5.79,5.77,0.1521,0.3162,0.7388,1,6482.35,731.919,406
2022,135,Gilmore,NSW,34.6,65.4,87.5,0.0,9.68,50.17,0.34,2.44,127603,116875,91.59,4.02,24.47,64,64,3.392,LP,40.16,5.79,7.28,0.1393,0.2569,0.6813,18,6341.241,756.385,423
2022,136,Macquarie,NSW,34.1,65.9,62.3,41.6,7.12,57.77,15.54,-7.58,108054,100547,93.05,12.92,55.26,57,57,3.463,ALP,40.8,8.0,4.42,0.1797,0.3553,0.7625,1,4375.158,553.157,374
2022,137,Braddon,TAS,34.0,66.0,97.4,19.4,2.56,41.97,16.06,4.94,82424,76456,92.76,5.78,38.99,75,75,4.266,LP,40.73,19.95,8.41,0.0302,0.1401,0.4705,1361,21337.206,2978.711,319
2022,138,Fenner,ACT,34.0,66.0,92.6,12.6,2.06,65.69,31.38,-5.13,102515,93814,91.51,4.55,82.54,44,43,3.093,ALP,47.01,19.92,4.23,0.1385,0.0112,0.1125,4,238.537,147.11,396
2022,139,Fremantle,WA,33.7,66.3,86.8,38.3,1.15,66.89,33.78,-9.97,116783,104078,89.12,5.49,29.31,45,45,3.863,ALP,41.42,18.6,3.6,0.2204,0.1204,0.3855,4,197.715,106.171,331
2022,140,Grayndler,NSW,33.7,66.3,53.8,61.7,5.51,78.85,57.7,-5.02,109926,99056,90.11,6.37,35.3,61,61,3.002,ALP,51.21,30.16,3.7,0.31,0.4091,0.6857,1,32.27,36.169,352
2022,141,Cowper,NSW,33.2,66.8,55.8,45.7,11.47,40.53,18.94,-2.41,129688,117006,90.22,7.94,43.01,72,72,4.269,NP,37.53,12.57,5.98,0.2816,0.424,0.805,28,7295.98,570.647,444
2022,142,Maribyrnong,VIC,33.0,67.0,66.3,68.4,2.11,62.45,24.9,-2.14,108937,98885,90.77,9.83,36.89,39,39,3.869,ALP,40.24,14.46,3.96,0.1965,0.293,0.7543,1,97.797,79.089,362
2022,143,Page,NSW,31.8,68.2,61.4,57.4,5.63,39.26,21.48,1.29,122892,112408,91.47,9.15,57.62,86,86,4.154,NP,42.44,25.06,12.02,0.2282,0.4169,0.8044,22,19342.581,1032.049,469
2022,144,Barker,SA,31.6,68.4,60.1,71.0,2.92,33.38,33.24,-2.32,123326,113708,92.2,7.49,57.01,112,111,3.33,LP,49.54,30.14,5.29,0.3098,0.2972,0.8344,27,65203.682,1626.18,465
2022,145,Gippsland,VIC,31.5,68.5,66.0,55.1,2.81,29.43,41.14,3.9,114405,103979,90.89,6.19,35.25,72,71,3.026,NP,52.54,33.88,6.46,0.2908,0.3518,0.7553,3,33305.496,1199.68,399
2022,146,Farrer,NSW,31.4,68.6,63.3,70.9,2.49,33.65,32.7,-3.48,119235,108838,91.28,7.58,40.62,87,87,3.513,LP,48.3,30.75,5.26,0.1434,0.3501,0.7742,1,126591.32,3330.35,480
2022,147,Paterson,NSW,31.3,68.7,83.5,12.2,13.49,53.31,6.62,1.73,132040,121027,91.66,7.17,39.17,58,58,3.499,ALP,38.61,3.79,7.04,0.1809,0.2484,0.7168,18,1123.311,279.357,393
2022,148,Bean,ACT,31.0,69.0,89.7,8.0,4.54,62.95,25.9,-5.43,109432,101309,92.58,4.29,27.63,49,49,3.613,ALP,40.53,11.67,2.48,0.2332,0.0007,0.0215,32,1913.694,321.099,402
2022,149,Whitlam,NSW,29.1,70.9,62.5,52.7,7.78,60.07,20.14,0.84,125393,114974,91.69,8.95,50.53,53,53,3.619,ALP,42.81,15.98,3.18,0.2422,0.4338,0.7478,2,1331.278,262.835,393
2022,150,New England,NSW,25.3,74.7,70.6,81.1,2.61,33.57,32.86,-1.2,113303,103766,91.58,8.7,77.35,96,96,3.392,NP,49.18,31.78,3.56,0.13,0.315,0.7312,1,66396.474,2533.315,422
2022,151,Sydney,NSW,6.8,93.2,95.4,84.4,7.8,75.57,51.14,-6.9,125419,106624,85.01,8.01,90.79,59,58,3.035,ALP,49.15,26.9,5.12,0.0921,0.0001,0.0055,13,43.991,77.486,413
