year,representative_rank,district,state,representative_score,gerrymander_index,shape_irregularity,packing_signal,quota_deviation_pct,tpp_alp_pct,tpp_margin_pct,tpp_swing,enrolment,turnout,turnout_pct,booth_tpp_stddev,booth_tpp_range,booth_count,mapped_booth_count,effective_parties,top_primary_party,top_primary_pct,primary_gap_pct,vote_type_skew,polsby_popper,reock,convex_hull_ratio,components,area_sqkm,perimeter_km,num_ccds
2025,118,Dawson,QLD,39.2,60.8,56.0,34.4,5.91,38.17,23.66,-1.41,117202,103317,88.15,6.62,68.97,52,48,4.104,LNP,39.73,14.75,5.03,0.2747,0.2036,0.7967,1,67604.389,1758.615,429
2025,119,Cowper,NSW,39.0,61.0,56.3,33.4,6.38,40.92,18.16,0.45,131639,119599,90.85,7.39,44.24,79,74,4.571,NP,34.14,6.96,5.69,0.2896,0.4231,0.8063,28,7279.055,561.965,452
2025,120,Monash,VIC,38.5,61.5,90.8,12.1,3.34,45.91,8.18,-1.19,116463,108850,93.46,7.23,46.11,77,73,4.872,LP,29.93,4.23,8.64,0.0955,0.3296,0.5569,29,8261.994,1042.445,360
2025,121,Barker,SA,37.9,62.1,61.0,55.6,2.77,37.02,25.96,3.64,127045,117648,92.6,8.53,79.53,115,106,3.794,LP,44.59,23.81,5.59,0.3098,0.2972,0.8344,27,65203.682,1626.18,465
2025,122,Riverina,NSW,37.7,62.3,60.9,49.9,3.87,37.38,25.24,-2.91,128537,119280,92.8,8.0,52.65,114,108,4.985,NP,35.78,19.43,6.8,0.1433,0.4687,0.6822,1,52416.332,2144.141,499
2025,123,Franklin,TAS,37.6,62.4,89.3,8.7,1.67,69.44,38.88,5.74,83693,78802,94.16,4.17,20.17,56,54,3.885,ALP,37.87,11.97,3.89,0.0256,0.3422,0.6424,118,6383.364,1771.679,282
2025,124,Paterson,NSW,37.6,62.4,82.4,23.0,3.38,56.89,13.78,4.29,127926,118661,92.76,7.2,34.96,55,53,4.793,ALP,33.95,9.01,4.98,0.1979,0.2343,0.7101,18,1034.4,256.305,410
2025,125,Page,NSW,37.4,62.6,62.3,42.5,4.55,40.71,18.58,1.36,129373,118739,91.78,9.5,81.6,99,94,4.23,NP,40.47,20.5,8.57,0.2286,0.4171,0.8048,22,19359.524,1031.708,492
2025,126,Maranoa,QLD,36.9,63.1,51.0,35.1,7.26,26.04,47.92,-1.84,115520,103293,89.42,5.67,47.96,104,98,3.339,LNP,50.29,35.12,7.45,0.2366,0.3952,0.793,1,731278.171,6231.619,458
2025,127,Richmond,NSW,36.6,63.4,73.2,43.5,2.48,60.0,20.0,1.77,126814,113552,89.54,8.17,36.74,67,62,4.953,ALP,28.09,3.63,7.91,0.2345,0.3662,0.7256,9,2147.985,339.263,440
2025,128,Flinders,VIC,36.4,63.6,84.8,3.9,5.85,45.22,9.56,1.38,127540,119169,93.44,4.58,37.62,50,46,3.876,LP,39.75,18.25,6.44,0.2347,0.229,0.6031,23,1001.18,231.507,381
2025,129,Bruce,VIC,36.0,64.0,51.7,56.7,5.92,64.62,29.24,9.31,127622,116659,91.41,7.57,94.12,49,45,3.951,ALP,42.53,20.96,5.28,0.3346,0.3732,0.7501,1,141.557,72.915,467
2025,130,Fenner,ACT,36.0,64.0,92.6,3.5,1.85,72.08,44.16,6.39,105428,97000,92.01,3.78,86.67,46,45,2.839,ALP,52.39,31.03,3.81,0.1408,0.0112,0.1122,4,238.092,145.753,439
2025,131,Wright,QLD,36.0,64.0,56.8,32.8,12.62,42.02,15.96,2.91,140286,124535,88.77,7.9,78.41,76,73,5.01,LNP,31.97,8.11,4.35,0.1766,0.398,0.7843,1,7588.874,734.863,396
2025,132,Braddon,TAS,35.6,64.4,97.3,17.4,2.34,57.2,14.4,15.23,84244,78393,93.05,6.04,67.29,77,75,3.911,ALP,37.73,7.5,5.78,0.0302,0.1401,0.4705,1361,21337.206,2978.692,321
2025,133,Canberra,ACT,34.8,65.2,56.5,52.4,4.16,76.42,52.84,3.96,102942,95426,92.7,6.22,31.95,47,44,3.272,ALP,47.3,27.91,6.66,0.2978,0.3339,0.7547,1,312.261,114.785,382
2025,134,Corangamite,VIC,34.6,65.4,85.5,7.0,5.28,58.05,16.1,0.21,114123,108043,94.67,4.51,53.78,40,36,3.822,ALP,35.92,3.08,11.06,0.1752,0.295,0.6332,5,639.511,214.177,314
2025,135,Lingiari,NT,34.4,65.6,96.7,42.2,1.21,58.13,16.26,6.53,76817,47789,62.21,19.33,63.06,60,25,3.454,ALP,42.63,13.03,16.31,0.0956,0.0841,0.2801,306,1352065.268,13329.074,365
2025,136,Blair,QLD,34.0,66.0,69.5,16.2,14.01,55.71,11.42,0.48,142006,125172,88.15,7.06,46.18,66,60,4.806,ALP,34.21,8.81,2.41,0.1521,0.3162,0.7388,1,6482.35,731.919,406
2025,137,Bass,TAS,33.5,66.5,96.7,27.3,2.36,58.01,16.02,9.44,80378,74625,92.84,7.08,48.81,64,60,3.845,ALP,38.02,7.86,6.59,0.0306,0.1383,0.239,101,7968.369,1807.874,301
2025,138,Brand,WA,33.5,66.5,78.8,9.1,4.7,66.92,33.84,-0.15,112457,97076,86.32,4.27,75.31,40,38,3.678,ALP,44.31,25.28,2.74,0.2429,0.3335,0.6077,8,309.105,126.448,372
2025,139,Gippsland,VIC,33.3,66.7,65.8,59.3,2.0,30.64,38.72,1.21,118075,108662,92.03,7.06,47.7,76,69,3.059,NP,50.65,30.13,6.62,0.2908,0.3519,0.7553,3,33304.849,1199.657,407
2025,140,Durack,WA,33.2,66.8,89.8,49.5,1.64,39.85,20.3,-5.49,119942,93928,78.31,11.74,75.72,111,97,5.494,LP,30.79,8.88,7.03,0.0362,0.3379,0.6745,2097,1414472.182,22151.895,565
2025,141,Fowler,NSW,31.6,68.4,59.5,76.2,3.07,68.19,36.38,12.29,119951,108017,90.05,9.22,37.9,50,47,4.463,ALP,32.32,3.52,3.19,0.2543,0.4095,0.6551,1,62.501,55.574,409
2025,142,Mayo,SA,31.4,68.6,94.2,14.1,5.47,54.98,9.96,3.39,137818,129785,94.17,7.01,61.71,87,83,4.981,XEN,28.86,6.09,4.46,0.1116,0.1737,0.4933,30,9134.383,1014.358,421
2025,143,Ryan,QLD,30.5,69.5,73.8,25.6,7.79,57.82,15.64,5.4,114860,106598,92.81,7.04,31.03,48,45,3.713,LNP,33.59,5.46,11.67,0.1698,0.3377,0.5777,1,371.12,165.71,368
2025,144,Melbourne,VIC,30.3,69.7,53.5,68.7,5.91,73.97,47.94,0.88,113369,99875,88.1,7.23,100.0,46,43,3.535,GRN,38.51,7.93,5.52,0.3255,0.4166,0.677,1,39.394,39.001,483
2025,145,Macnamara,VIC,30.1,69.9,69.3,51.3,4.9,61.8,23.6,-0.37,114579,102584,89.53,9.33,46.16,44,41,3.454,ALP,35.32,3.53,11.05,0.2375,0.236,0.6238,1,38.426,45.095,404
2025,146,Cunningham,NSW,29.5,70.5,84.2,1.4,6.78,67.52,35.04,2.45,132139,122060,92.37,3.57,37.78,62,59,3.66,ALP,42.28,20.31,4.92,0.1952,0.311,0.6051,6,537.884,186.091,452
2025,147,Bean,ACT,24.1,75.9,90.0,18.0,6.01,69.29,38.58,6.34,113876,105370,92.53,4.64,89.71,54,53,3.497,ALP,40.01,14.27,4.45,0.2335,0.0007,0.0215,32,1913.629,320.94,420
2025,148,New England,NSW,20.9,79.1,66.5,72.8,6.06,32.94,34.12,-1.85,131238,120162,91.56,8.36,64.63,106,102,3.288,NP,49.69,30.36,8.48,0.1505,0.3098,0.7743,1,75314.547,2507.825,492
2025,149,Sydney,NSW,20.6,79.4,95.3,58.3,2.99,78.08,56.16,2.42,127445,111410,87.42,6.58,42.97,63,61,2.803,ALP,53.09,32.3,7.45,0.0842,0.0001,0.0062,13,52.587,88.576,502
2025,150,Lyons,TAS,18.6,81.4,93.5,44.2,8.09,61.58,23.16,10.66,88977,82547,92.77,7.78,48.57,84,81,4.101,ALP,40.1,15.71,3.23,0.0637,0.3005,0.571,342,31934.462,2510.639,322
