2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:46 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),999,Informal,Informal,999,N,N,,Informal,25,-1.4
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,31,1.9
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,255,6.66
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,537,6.37
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,21,-0.15
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,33027,OSBORN,Shaun,5,N,N,LP,Liberal,746,-4.59
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,45,2.75
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,999,Informal,Informal,999,N,N,,Informal,46,0.07
SA,179,Adelaide,7053,Cowandilla (Adelaide),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,42,2.4
SA,179,Adelaide,7053,Cowandilla (Adelaide),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,267,4.23
SA,179,Adelaide,7053,Cowandilla (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,928,5.94
SA,179,Adelaide,7053,Cowandilla (Adelaide),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,36,1.27
SA,179,Adelaide,7053,Cowandilla (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,415,1.49
SA,179,Adelaide,7053,Cowandilla (Adelaide),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,60,3.43
SA,179,Adelaide,7053,Cowandilla (Adelaide),999,Informal,Informal,999,N,N,,Informal,102,-0.66
SA,179,Adelaide,36447,Croydon,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,20,1.75
SA,179,Adelaide,36447,Croydon,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,236,5.02
SA,179,Adelaide,36447,Croydon,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,559,6.46
SA,179,Adelaide,36447,Croydon,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,30,0.19
SA,179,Adelaide,36447,Croydon,33027,OSBORN,Shaun,5,N,N,LP,Liberal,265,4.96
SA,179,Adelaide,36447,Croydon,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,33,2.89
SA,179,Adelaide,36447,Croydon,999,Informal,Informal,999,N,N,,Informal,64,0.75
SA,179,Adelaide,6657,Croydon Park,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,31,2.21
SA,179,Adelaide,6657,Croydon Park,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,168,5.49
SA,179,Adelaide,6657,Croydon Park,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,759,-3.46
SA,179,Adelaide,6657,Croydon Park,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,35,0.98
SA,179,Adelaide,6657,Croydon Park,33027,OSBORN,Shaun,5,N,N,LP,Liberal,355,8.08
SA,179,Adelaide,6657,Croydon Park,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,57,4.06
SA,179,Adelaide,6657,Croydon Park,999,Informal,Informal,999,N,N,,Informal,103,1.58
SA,179,Adelaide,30170,Divisional Office (PREPOLL),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,0,0
SA,179,Adelaide,30170,Divisional Office (PREPOLL),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,0,0
SA,179,Adelaide,30170,Divisional Office (PREPOLL),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,0,0
SA,179,Adelaide,30170,Divisional Office (PREPOLL),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,0,0
SA,179,Adelaide,30170,Divisional Office (PREPOLL),33027,OSBORN,Shaun,5,N,N,LP,Liberal,0,0
SA,179,Adelaide,30170,Divisional Office (PREPOLL),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,0,0
SA,179,Adelaide,30170,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,0,0
SA,179,Adelaide,6659,Enfield,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,34,1.76
SA,179,Adelaide,6659,Enfield,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,274,7.78
SA,179,Adelaide,6659,Enfield,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,897,-2.95
SA,179,Adelaide,6659,Enfield,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,48,0.76
SA,179,Adelaide,6659,Enfield,33027,OSBORN,Shaun,5,N,N,LP,Liberal,570,5.74
SA,179,Adelaide,6659,Enfield,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,111,5.74
SA,179,Adelaide,6659,Enfield,999,Informal,Informal,999,N,N,,Informal,110,0.58
SA,179,Adelaide,6660,Enfield North,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,21,1.94
SA,179,Adelaide,6660,Enfield North,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,143,5.63
