2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:45 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,318,Bean,31298,Conder,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,234,1.16
ACT,318,Bean,31298,Conder,999,Informal,Informal,999,N,N,,Informal,153,3.24
ACT,318,Bean,83835,Conder North,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,19,2.03
ACT,318,Bean,83835,Conder North,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,93,9.94
ACT,318,Bean,83835,Conder North,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,15,1.6
ACT,318,Bean,83835,Conder North,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,26,2.78
ACT,318,Bean,83835,Conder North,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,30,3.21
ACT,318,Bean,83835,Conder North,33397,COCKS,Ed,6,N,N,LP,Liberal,326,-0.66
ACT,318,Bean,83835,Conder North,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,333,-13.67
ACT,318,Bean,83835,Conder North,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,94,-0.59
ACT,318,Bean,83835,Conder North,999,Informal,Informal,999,N,N,,Informal,62,2.4
ACT,318,Bean,82523,Coombs,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,75,3.57
ACT,318,Bean,82523,Coombs,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,193,9.19
ACT,318,Bean,82523,Coombs,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,16,0.76
ACT,318,Bean,82523,Coombs,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,36,1.72
ACT,318,Bean,82523,Coombs,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,30,1.43
ACT,318,Bean,82523,Coombs,33397,COCKS,Ed,6,N,N,LP,Liberal,559,-9.26
ACT,318,Bean,82523,Coombs,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,849,-3.83
ACT,318,Bean,82523,Coombs,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,341,0.9
ACT,318,Bean,82523,Coombs,999,Informal,Informal,999,N,N,,Informal,81,1.23
ACT,318,Bean,93906,Curtin (Bean),33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,6,2.61
ACT,318,Bean,93906,Curtin (Bean),32130,CHRISTIE,Jamie,2,N,N,IND,Independent,15,6.52
ACT,318,Bean,93906,Curtin (Bean),33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,3,1.3
ACT,318,Bean,93906,Curtin (Bean),32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,6,2.61
ACT,318,Bean,93906,Curtin (Bean),32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,3,1.3
ACT,318,Bean,93906,Curtin (Bean),33397,COCKS,Ed,6,N,N,LP,Liberal,62,-6.01
ACT,318,Bean,93906,Curtin (Bean),32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,85,-5.97
ACT,318,Bean,93906,Curtin (Bean),32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,50,1.69
ACT,318,Bean,93906,Curtin (Bean),999,Informal,Informal,999,N,N,,Informal,11,2.93
ACT,318,Bean,93932,Divisional Office (PREPOLL),33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,1,1.35
ACT,318,Bean,93932,Divisional Office (PREPOLL),32130,CHRISTIE,Jamie,2,N,N,IND,Independent,4,5.41
ACT,318,Bean,93932,Divisional Office (PREPOLL),33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,1,1.35
ACT,318,Bean,93932,Divisional Office (PREPOLL),32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,0,0
ACT,318,Bean,93932,Divisional Office (PREPOLL),32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,1,1.35
ACT,318,Bean,93932,Divisional Office (PREPOLL),33397,COCKS,Ed,6,N,N,LP,Liberal,28,37.84
ACT,318,Bean,93932,Divisional Office (PREPOLL),32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,27,36.49
ACT,318,Bean,93932,Divisional Office (PREPOLL),32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,12,16.22
ACT,318,Bean,93932,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,3,3.9
ACT,318,Bean,8767,Duffy,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,65,3.79
ACT,318,Bean,8767,Duffy,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,158,9.22
ACT,318,Bean,8767,Duffy,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,12,0.7
ACT,318,Bean,8767,Duffy,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,27,1.58
ACT,318,Bean,8767,Duffy,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,25,1.46
ACT,318,Bean,8767,Duffy,33397,COCKS,Ed,6,N,N,LP,Liberal,350,-10.31
ACT,318,Bean,8767,Duffy,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,770,0.64
ACT,318,Bean,8767,Duffy,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,307,-1.81
ACT,318,Bean,8767,Duffy,999,Informal,Informal,999,N,N,,Informal,70,1.18
ACT,318,Bean,8768,Fadden,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,39,2.32
ACT,318,Bean,8768,Fadden,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,171,10.18
ACT,318,Bean,8768,Fadden,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,10,0.6
ACT,318,Bean,8768,Fadden,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,35,2.08
ACT,318,Bean,8768,Fadden,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,23,1.37
ACT,318,Bean,8768,Fadden,33397,COCKS,Ed,6,N,N,LP,Liberal,584,-10.13
ACT,318,Bean,8768,Fadden,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,614,-3.72
ACT,318,Bean,8768,Fadden,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,204,0.92
ACT,318,Bean,8768,Fadden,999,Informal,Informal,999,N,N,,Informal,72,1.9
ACT,318,Bean,8769,Farrer,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,64,2.94
ACT,318,Bean,8769,Farrer,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,200,9.2
ACT,318,Bean,8769,Farrer,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,14,0.64
ACT,318,Bean,8769,Farrer,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,43,1.98
ACT,318,Bean,8769,Farrer,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,31,1.43
ACT,318,Bean,8769,Farrer,33397,COCKS,Ed,6,N,N,LP,Liberal,677,-10.37
ACT,318,Bean,8769,Farrer,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,862,-1.41
ACT,318,Bean,8769,Farrer,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,283,-1.01
ACT,318,Bean,8769,Farrer,999,Informal,Informal,999,N,N,,Informal,101,2.69
ACT,318,Bean,93913,Garran (Bean),33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,16,3.41
ACT,318,Bean,93913,Garran (Bean),32130,CHRISTIE,Jamie,2,N,N,IND,Independent,41,8.74
ACT,318,Bean,93913,Garran (Bean),33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,1,0.21
ACT,318,Bean,93913,Garran (Bean),32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,17,3.62
ACT,318,Bean,93913,Garran (Bean),32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,8,1.71
ACT,318,Bean,93913,Garran (Bean),33397,COCKS,Ed,6,N,N,LP,Liberal,136,-11.51
ACT,318,Bean,93913,Garran (Bean),32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,163,-4.8
ACT,318,Bean,93913,Garran (Bean),32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,87,1.75
ACT,318,Bean,93913,Garran (Bean),999,Informal,Informal,999,N,N,,Informal,22,2.36
ACT,318,Bean,8771,Gilmore,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,51,3.29
ACT,318,Bean,8771,Gilmore,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,121,7.8
ACT,318,Bean,8771,Gilmore,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,23,1.48
ACT,318,Bean,8771,Gilmore,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,40,2.58
ACT,318,Bean,8771,Gilmore,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,57,3.67
ACT,318,Bean,8771,Gilmore,33397,COCKS,Ed,6,N,N,LP,Liberal,507,-5.85
ACT,318,Bean,8771,Gilmore,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,575,-9.16
ACT,318,Bean,8771,Gilmore,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,178,1.89
ACT,318,Bean,8771,Gilmore,999,Informal,Informal,999,N,N,,Informal,114,1.98
ACT,318,Bean,12072,Gordon,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,64,2.56
ACT,318,Bean,12072,Gordon,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,236,9.44
ACT,318,Bean,12072,Gordon,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,26,1.04
ACT,318,Bean,12072,Gordon,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,87,3.48
ACT,318,Bean,12072,Gordon,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,58,2.32
ACT,318,Bean,12072,Gordon,33397,COCKS,Ed,6,N,N,LP,Liberal,765,-5.4
ACT,318,Bean,12072,Gordon,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,962,-9.87
