2022 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:07 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,318,Bean,8791,Wanniassa Hills,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,898,1.54
ACT,318,Bean,8791,Wanniassa Hills,37198,HIATT,Jane,6,N,N,LP,Liberal,492,-1.54
ACT,318,Bean,8792,Waramanga,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,1073,3.05
ACT,318,Bean,8792,Waramanga,37198,HIATT,Jane,6,N,N,LP,Liberal,466,-3.05
ACT,318,Bean,83841,Waramanga West,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,493,1.22
ACT,318,Bean,83841,Waramanga West,37198,HIATT,Jane,6,N,N,LP,Liberal,244,-1.22
ACT,318,Bean,8793,Weston,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,777,5.07
ACT,318,Bean,8793,Weston,37198,HIATT,Jane,6,N,N,LP,Liberal,376,-5.07
ACT,318,Bean,32705,Woden BEAN PPVC,36231,SMITH,David,3,Y,Y,ALP,Australian Labor Party,6653,9.71
ACT,318,Bean,32705,Woden BEAN PPVC,37198,HIATT,Jane,6,N,N,LP,Liberal,3567,-9.71
ACT,101,Canberra,8801,Ainslie North,36241,HOLLO,Tim,5,N,N,GRN,The Greens,768,42.41
ACT,101,Canberra,8801,Ainslie North,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1043,57.59
ACT,101,Canberra,8803,Aranda (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,545,40.04
ACT,101,Canberra,8803,Aranda (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,816,59.96
ACT,101,Canberra,8829,Barton,36241,HOLLO,Tim,5,N,N,GRN,The Greens,753,35.62
ACT,101,Canberra,8829,Barton,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1361,64.38
ACT,101,Canberra,93968,Belconnen (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,247,43.79
ACT,101,Canberra,93968,Belconnen (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,317,56.21
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,2812,36
ACT,101,Canberra,64583,Belconnen CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,4999,64
ACT,101,Canberra,8802,Braddon,36241,HOLLO,Tim,5,N,N,GRN,The Greens,746,39.91
ACT,101,Canberra,8802,Braddon,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1123,60.09
ACT,101,Canberra,83849,Bruce (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,349,42.35
ACT,101,Canberra,83849,Bruce (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,475,57.65
ACT,101,Canberra,8806,Campbell,36241,HOLLO,Tim,5,N,N,GRN,The Greens,529,33.87
ACT,101,Canberra,8806,Campbell,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1033,66.13
ACT,101,Canberra,98053,Campbell North,36241,HOLLO,Tim,5,N,N,GRN,The Greens,356,38.32
ACT,101,Canberra,98053,Campbell North,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,573,61.68
ACT,101,Canberra,8808,City (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,653,49.25
ACT,101,Canberra,8808,City (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,673,50.75
